Date,Open,High,Low,Close,Adj Close,Volume
2014-02-10,179.6999969482422,180.07000732421875,179.2100067138672,180.00999450683594,148.8368682861328,92218800
2014-02-11,180.16000366210938,182.44000244140625,180.0399932861328,181.97999572753906,150.46572875976562,117814100
2014-02-12,182.25,182.8300018310547,181.7100067138672,182.07000732421875,150.5401611328125,94717700
2014-02-13,180.83999633789062,183.1999969482422,180.8300018310547,183.00999450683594,151.3173370361328,100542200
2014-02-14,182.83999633789062,184.36000061035156,182.6699981689453,184.02000427246094,152.15243530273438,96498400
2014-02-18,184.17999267578125,184.49000549316406,183.64999389648438,184.24000549316406,152.3343505859375,80460900
2014-02-19,183.75999450683594,184.9499969482422,182.8699951171875,183.02000427246094,151.32562255859375,126524300
2014-02-20,183.27000427246094,184.52000427246094,182.60000610351562,184.10000610351562,152.21861267089844,104998100
2014-02-21,184.4499969482422,184.88999938964844,183.8000030517578,183.88999938964844,152.04495239257812,118116400
2014-02-24,184.27999877929688,186.14999389648438,184.1999969482422,184.91000366210938,152.8883056640625,114063900
2014-02-25,185.05999755859375,185.58999633789062,184.22999572753906,184.83999633789062,152.8304443359375,117085000
2014-02-26,185.11000061035156,185.60000610351562,184.3300018310547,184.85000610351562,152.83871459960938,98677200
2014-02-27,184.5800018310547,185.8699951171875,184.3699951171875,185.82000732421875,153.6407012939453,93880800
2014-02-28,185.7899932861328,187.14999389648438,185.0500030517578,186.2899932861328,154.029296875,150842000
2014-03-03,184.64999389648438,185.4499969482422,183.75,184.97999572753906,152.9461669921875,167748500
2014-03-04,186.7899932861328,187.97999572753906,186.75,187.5800018310547,155.09593200683594,167545900
2014-03-05,187.74000549316406,188.07000732421875,187.4499969482422,187.75,155.2364959716797,88376900
2014-03-06,188.2100067138672,188.61000061035156,187.77999877929688,188.17999267578125,155.592041015625,82516500
2014-03-07,188.9600067138672,188.9600067138672,187.42999267578125,188.25999450683594,155.65821838378906,114513500
2014-03-10,187.97000122070312,188.22999572753906,187.0800018310547,188.16000366210938,155.57550048828125,74939200
2014-03-11,188.44000244140625,188.7100067138672,186.8000030517578,187.22999572753906,154.8065948486328,99009100
2014-03-12,186.32000732421875,187.35000610351562,185.89999389648438,187.27999877929688,154.847900390625,104824400
2014-03-13,187.83999633789062,187.99000549316406,184.66000366210938,185.17999267578125,153.1115264892578,155014300
2014-03-14,184.85000610351562,185.8000030517578,184.44000244140625,184.66000366210938,152.681640625,153919600
2014-03-17,185.58999633789062,186.77000427246094,185.50999450683594,186.3300018310547,154.0623779296875,98359500
2014-03-18,186.7100067138672,187.91000366210938,186.50999450683594,187.66000366210938,155.16213989257812,101804600
2014-03-19,187.67999267578125,187.94000244140625,185.47000122070312,186.66000366210938,154.33526611328125,176267300
2014-03-20,186.25,187.88999938964844,185.9199981689453,187.75,155.2364959716797,117241000
2014-03-21,187.7100067138672,189.02000427246094,186.02999877929688,186.1999969482422,154.63441467285156,163128000
2014-03-24,186.83999633789062,187.07000732421875,184.6199951171875,185.42999267578125,153.9949493408203,121411000
2014-03-25,186.3699951171875,186.94000244140625,185.27000427246094,186.30999755859375,154.72572326660156,103852000
2014-03-26,187.0399932861328,187.33999633789062,184.9199981689453,184.97000122070312,153.61293029785156,119843000
2014-03-27,184.75,185.33999633789062,183.89999389648438,184.5800018310547,153.28904724121094,142383000
2014-03-28,185.11000061035156,186.4199981689453,185.0,185.49000549316406,154.04476928710938,101642000
2014-03-31,186.6699981689453,187.3000030517578,185.52000427246094,187.00999450683594,155.30709838867188,99745000
2014-04-01,187.6199951171875,188.36000061035156,187.0,188.25,156.33685302734375,89193000
2014-04-02,188.49000549316406,189.1300048828125,188.13999938964844,188.8800048828125,156.8600311279297,78774000
2014-04-03,189.1699981689453,189.22000122070312,188.0500030517578,188.6300048828125,156.65245056152344,77435000
2014-04-04,189.66000366210938,189.6999969482422,186.10000610351562,186.39999389648438,154.8004913330078,169381000
2014-04-07,185.9499969482422,186.25999450683594,183.9600067138672,184.33999633789062,153.08975219726562,140803000
2014-04-08,184.25999450683594,185.39999389648438,183.58999633789062,185.10000610351562,153.72085571289062,112660000
2014-04-09,185.60000610351562,187.14999389648438,185.05999755859375,187.08999633789062,155.37355041503906,100254000
2014-04-10,187.0800018310547,187.1699981689453,182.92999267578125,183.16000366210938,152.1097869873047,172959000
2014-04-11,182.13999938964844,183.4199981689453,181.30999755859375,181.50999450683594,150.73948669433594,167251000
2014-04-14,182.92999267578125,183.3699951171875,181.44000244140625,182.94000244140625,151.92706298828125,132382000
2014-04-15,183.32000732421875,184.3300018310547,181.50999450683594,184.1999969482422,152.97341918945312,157093000
2014-04-16,185.47000122070312,186.13999938964844,184.64999389648438,186.1300048828125,154.57626342773438,105197000
2014-04-17,185.8800048828125,186.91000366210938,185.55999755859375,186.38999938964844,154.792236328125,105255000
2014-04-21,186.44000244140625,187.10000610351562,186.2100067138672,187.0399932861328,155.3319549560547,68329000
2014-04-22,187.22999572753906,188.39999389648438,187.1300048828125,187.88999938964844,156.0378875732422,85790000
2014-04-23,187.82000732421875,187.9199981689453,187.3000030517578,187.4499969482422,155.67250061035156,73869000
2014-04-24,188.3699951171875,188.38999938964844,186.92999267578125,187.8300018310547,155.9880828857422,88170000
2014-04-25,187.22000122070312,187.3300018310547,185.8699951171875,186.2899932861328,154.7091064453125,100380000
2014-04-28,187.0500030517578,187.69000244140625,184.9600067138672,186.8800048828125,155.19911193847656,135121000
2014-04-29,187.47999572753906,188.0399932861328,187.0800018310547,187.75,155.921630859375,84098000
2014-04-30,187.44000244140625,188.5,187.17999267578125,188.30999755859375,156.38671875,101508000
2014-05-01,188.22000122070312,188.83999633789062,187.72999572753906,188.3300018310547,156.4033203125,93019000
2014-05-02,188.30999755859375,189.13999938964844,187.77999877929688,188.05999755859375,156.17909240722656,98122000
2014-05-05,187.13999938964844,188.5500030517578,186.6199951171875,188.4199981689453,156.47805786132812,75883000
2014-05-06,188.0,188.1300048828125,186.74000549316406,186.77999877929688,155.11611938476562,85454000
2014-05-07,187.41000366210938,187.97000122070312,186.00999450683594,187.8800048828125,156.02957153320312,106500000
2014-05-08,187.7100067138672,189.0500030517578,187.0800018310547,187.67999267578125,155.86349487304688,93618000
2014-05-09,187.7100067138672,188.0399932861328,186.8300018310547,187.9600067138672,156.09608459472656,83679000
2014-05-12,188.8000030517578,189.8800048828125,188.0,189.7899932861328,157.61585998535156,86940000
2014-05-13,190.0399932861328,190.4199981689453,189.77000427246094,189.9600067138672,157.75698852539062,66454000
2014-05-14,189.7899932861328,189.8800048828125,188.7899932861328,189.05999755859375,157.00950622558594,72367000
2014-05-15,188.67999267578125,188.72000122070312,186.47999572753906,187.39999389648438,155.63095092773438,154956000
2014-05-16,187.50999450683594,188.1300048828125,186.72000122070312,188.0500030517578,156.1707763671875,97458000
2014-05-19,187.69000244140625,188.88999938964844,187.52000427246094,188.74000549316406,156.7438201904297,63839000
2014-05-20,188.64999389648438,188.6699981689453,187.07000732421875,187.5500030517578,155.75552368164062,111644000
2014-05-21,188.08999633789062,189.22000122070312,188.05999755859375,189.1300048828125,157.06771850585938,89093000
2014-05-22,189.17999267578125,189.97999572753906,188.86000061035156,189.58999633789062,157.44973754882812,61549000
2014-05-23,189.75999450683594,190.47999572753906,189.58999633789062,190.35000610351562,158.0809326171875,61092800
2014-05-27,191.05999755859375,191.5800018310547,190.9499969482422,191.52000427246094,159.052490234375,72010000
2014-05-28,191.52000427246094,191.82000732421875,191.05999755859375,191.3800048828125,158.9363250732422,66723000
2014-05-29,191.82000732421875,192.39999389648438,191.3300018310547,192.3699951171875,159.7584228515625,64377000
2014-05-30,192.19000244140625,192.8000030517578,192.02999877929688,192.67999267578125,160.01585388183594,76316000
2014-06-02,192.9499969482422,192.99000549316406,191.97000122070312,192.89999389648438,160.19862365722656,64656000
2014-06-03,192.42999267578125,192.89999389648438,192.25,192.8000030517578,160.1155242919922,65047000
2014-06-04,192.47000122070312,193.3000030517578,192.27000427246094,193.19000244140625,160.43943786621094,55529000
2014-06-05,193.41000366210938,194.64999389648438,192.6999969482422,194.4499969482422,161.48580932617188,92103000
2014-06-06,194.8699951171875,195.42999267578125,194.77999877929688,195.3800048828125,162.25820922851562,78696000
2014-06-09,195.35000610351562,196.0500030517578,195.1699981689453,195.5800018310547,162.42431640625,65119000
2014-06-10,195.33999633789062,195.63999938964844,194.9199981689453,195.60000610351562,162.44090270996094,57129000
2014-06-11,194.89999389648438,195.1199951171875,194.47999572753906,194.9199981689453,161.87611389160156,68772000
2014-06-12,194.69000244140625,194.8000030517578,193.11000061035156,193.5399932861328,160.73008728027344,106350000
2014-06-13,193.9199981689453,194.32000732421875,193.3000030517578,194.1300048828125,161.22010803222656,82017000
2014-06-16,193.88999938964844,194.6999969482422,193.66000366210938,194.2899932861328,161.35296630859375,87424000
2014-06-17,194.02000427246094,194.97000122070312,193.80999755859375,194.8300018310547,161.80142211914062,84834000
2014-06-18,194.8300018310547,196.3699951171875,194.39999389648438,196.25999450683594,162.98899841308594,105267000
2014-06-19,196.42999267578125,196.60000610351562,195.8000030517578,196.47999572753906,163.1717071533203,85929000
2014-06-20,196.02999877929688,196.10000610351562,195.6999969482422,195.94000244140625,163.50294494628906,100587000
2014-06-23,195.99000549316406,196.0500030517578,195.52000427246094,195.8800048828125,163.45289611816406,70611000
2014-06-24,195.52999877929688,196.5,194.47999572753906,194.6999969482422,162.46826171875,96237000
2014-06-25,194.2899932861328,195.77999877929688,194.25,195.5800018310547,163.2025146484375,82782000
2014-06-26,195.61000061035156,195.6300048828125,194.1300048828125,195.44000244140625,163.08572387695312,84312000
2014-06-27,194.97999572753906,195.8800048828125,194.88999938964844,195.82000732421875,163.40284729003906,71445100
2014-06-30,195.6999969482422,196.1699981689453,195.52999877929688,195.72000122070312,163.31942749023438,70201200
2014-07-01,196.1999969482422,197.6300048828125,196.1300048828125,197.02999877929688,164.41249084472656,90470000
2014-07-02,197.0500030517578,197.47999572753906,196.9600067138672,197.22999572753906,164.57936096191406,52475000
2014-07-03,197.7899932861328,198.2899932861328,197.63999938964844,198.1999969482422,165.3887939453125,52938800
2014-07-07,197.82000732421875,197.97999572753906,197.22000122070312,197.50999450683594,164.81304931640625,61696000
2014-07-08,197.14999389648438,197.22000122070312,195.75999450683594,196.24000549316406,163.75331115722656,108143000
2014-07-09,196.72999572753906,197.3000030517578,196.30999755859375,197.1199951171875,164.4875946044922,72992000
2014-07-10,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,163.83670043945312,99040000
2014-07-11,196.22000122070312,196.75,195.77999877929688,196.61000061035156,164.0620574951172,64243000
2014-07-14,197.61000061035156,197.86000061035156,197.44000244140625,197.60000610351562,164.88816833496094,58658000
2014-07-15,197.72000122070312,198.10000610351562,196.36000061035156,197.22999572753906,164.57936096191406,111307000
2014-07-16,198.11000061035156,198.25999450683594,197.4199981689453,197.9600067138672,165.1885223388672,79986400
2014-07-17,197.35000610351562,198.10000610351562,195.42999267578125,195.7100067138672,163.31106567382812,145398000
2014-07-18,196.35000610351562,197.91000366210938,196.24000549316406,197.7100067138672,164.9799346923828,124330000
2014-07-21,197.08999633789062,197.5,196.42999267578125,197.33999633789062,164.6712188720703,67592000
2014-07-22,198.00999450683594,198.55999755859375,197.8699951171875,198.1999969482422,165.3887939453125,67678000
2014-07-23,198.5,198.85000610351562,198.10000610351562,198.63999938964844,165.7559814453125,65612000
2014-07-24,198.8300018310547,199.05999755859375,198.4499969482422,198.64999389648438,165.76434326171875,56888000
2014-07-25,198.08999633789062,198.25999450683594,197.3300018310547,197.72000122070312,164.98831176757812,76837000
2014-07-28,197.75999450683594,198.08999633789062,196.6199951171875,197.8000030517578,165.05506896972656,69259000
2014-07-29,198.1699981689453,198.4499969482422,196.9199981689453,196.9499969482422,164.3457489013672,80466000
2014-07-30,197.64999389648438,197.91000366210938,196.16000366210938,196.97999572753906,164.37083435058594,104222000
2014-07-31,195.61000061035156,195.77999877929688,192.97000122070312,193.08999633789062,161.12478637695312,183479000
2014-08-01,192.55999755859375,193.75999450683594,191.57000732421875,192.5,160.63243103027344,189261000
2014-08-04,192.8699951171875,194.3000030517578,192.0500030517578,193.88999938964844,161.79232788085938,91340000
2014-08-05,193.10000610351562,193.60000610351562,191.30999755859375,192.00999450683594,160.22354125976562,152690000
2014-08-06,191.11000061035156,192.88999938964844,191.0800018310547,192.07000732421875,160.27362060546875,94818000
2014-08-07,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,159.40579223632812,135733000
2014-08-08,191.4600067138672,193.3699951171875,190.9499969482422,193.24000549316406,161.2499237060547,117014000
2014-08-11,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,161.7172393798828,74544000
2014-08-12,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,161.49192810058594,73632000
2014-08-13,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,162.58502197265625,69047000
2014-08-14,195.16000366210938,195.75999450683594,194.97999572753906,195.75999450683594,163.35275268554688,57371000
2014-08-15,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,163.31942749023438,139951000
2014-08-18,196.8000030517578,197.4499969482422,196.69000244140625,197.36000061035156,164.68789672851562,75424000
2014-08-19,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,165.54739379882812,59135000
2014-08-20,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,165.98965454101562,72763000
2014-08-21,199.08999633789062,199.75999450683594,198.92999267578125,199.5,166.47366333007812,67791000
2014-08-22,199.33999633789062,199.69000244140625,198.74000549316406,199.19000244140625,166.21495056152344,76107000
2014-08-25,200.13999938964844,200.58999633789062,199.14999389648438,200.1999969482422,167.0577392578125,63855000
2014-08-26,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,167.1662139892578,47298000
2014-08-27,200.42999267578125,200.57000732421875,199.94000244140625,200.25,167.0994873046875,47874000
2014-08-28,199.58999633789062,200.27000427246094,199.38999938964844,200.13999938964844,167.00765991210938,58330000
2014-08-29,200.4499969482422,200.72999572753906,199.82000732421875,200.7100067138672,167.48336791992188,65907000
2014-09-02,200.97000122070312,201.0,199.86000061035156,200.61000061035156,167.39984130859375,72426000
2014-09-03,201.3800048828125,201.41000366210938,200.22000122070312,200.5,167.30804443359375,57462000
2014-09-04,200.83999633789062,201.5800018310547,199.66000366210938,200.2100067138672,167.0660858154297,85236000
2014-09-05,200.1699981689453,201.19000244140625,199.41000366210938,201.11000061035156,167.81710815429688,102177000
2014-09-08,200.9199981689453,201.2100067138672,200.0,200.58999633789062,167.3831787109375,64146000
2014-09-09,200.41000366210938,200.5500030517578,198.91000366210938,199.32000732421875,166.3234100341797,88591000
2014-09-10,199.42999267578125,200.1999969482422,198.77000427246094,200.07000732421875,166.9492645263672,67251000
2014-09-11,199.27000427246094,200.3300018310547,199.1199951171875,200.3000030517578,167.1411590576172,66774400
2014-09-12,200.10000610351562,200.1199951171875,198.55999755859375,199.1300048828125,166.1649169921875,117409300
2014-09-15,199.16000366210938,199.32000732421875,198.3800048828125,198.97999572753906,166.0397186279297,76401000
2014-09-16,198.61000061035156,200.83999633789062,198.5,200.47999572753906,167.29139709472656,116201000
2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,167.5166778564453,151266000
2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,168.4095458984375,94990000
2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,168.25779724121094,121649000
2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,166.9583282470703,125553000
2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,166.0026092529297,111393000
2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,167.3020782470703,107276000
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,164.6025848388672,150300000
2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,165.9104461669922,103547000
2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,165.60862731933594,95112000
2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,165.17263793945312,131302000
2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,162.9342498779297,177798000
2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,162.9594268798828,157285000
2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,164.7534637451172,121569000
2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,164.56068420410156,104778000
2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,162.0204620361328,147913000
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,164.85406494140625,186461000
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,161.5845184326172,210705000
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,159.74012756347656,221909000
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,157.1160125732422,230939000
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,157.35919189453125,215847000
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,156.29449462890625,380715000
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,156.16038513183594,270391000
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,158.00479125976562,214625000
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,159.53895568847656,130011000
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,162.6995391845703,154949000
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,161.5425567626953,151822000
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,163.42050170898438,154944000
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,164.6780548095703,117927000
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,164.4517059326172,82954000
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,166.3379669189453,106736000
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,166.08644104003906,142557000
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,167.1511993408203,113330000
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,169.0626220703125,146903000
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,169.1548309326172,93600000
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,168.5679473876953,93343000
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,169.63275146484375,91709000
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,170.3118133544922,107089000
2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,170.47103881835938,89540000
2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,171.00759887695312,66319000
2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,171.17526245117188,54499400
2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,170.99082946777344,90120300
2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,171.18368530273438,85357900
2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,171.2255859375,80417500
2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,171.33457946777344,80441000
2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,172.32382202148438,76068100
2014-11-19,205.30999755859375,205.5500030517578,204.3000030517578,205.22000122070312,172.04713439941406,82373000
2014-11-20,204.25999450683594,205.7100067138672,204.17999267578125,205.5800018310547,172.3489990234375,72840300
2014-11-21,207.63999938964844,207.83999633789062,205.97999572753906,206.67999267578125,173.2711944580078,142327300
2014-11-24,207.1699981689453,207.38999938964844,206.91000366210938,207.25999450683594,173.75741577148438,65880800
2014-11-25,207.5399932861328,207.7899932861328,206.8000030517578,207.11000061035156,173.6316375732422,79108300
2014-11-26,207.2899932861328,207.75999450683594,207.02999877929688,207.63999938964844,174.0760040283203,62167800
2014-11-28,207.49000549316406,207.8699951171875,206.91000366210938,207.1999969482422,173.70713806152344,57890100
2014-12-01,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,172.49989318847656,103968400
2014-12-02,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,173.61492919921875,74507200
2014-12-03,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,174.28561401367188,68952000
2014-12-04,207.5399932861328,208.27000427246094,206.6999969482422,207.66000366210938,174.09275817871094,91316600
2014-12-05,207.8699951171875,208.47000122070312,207.5500030517578,208.0,174.3778076171875,91025500
2014-12-08,207.52000427246094,208.1199951171875,205.92999267578125,206.61000061035156,173.21253967285156,108588200
2014-12-09,204.3699951171875,206.60000610351562,203.91000366210938,206.47000122070312,173.09519958496094,125180100
2014-12-10,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,170.3201904296875,159856400
2014-12-11,203.8800048828125,206.19000244140625,203.7100067138672,204.19000244140625,171.18368530273438,159012800
2014-12-12,202.63999938964844,203.82000732421875,200.85000610351562,200.88999938964844,168.41714477539062,202330200
2014-12-15,201.97999572753906,202.52999877929688,198.77999877929688,199.50999450683594,167.2601776123047,189965800
2014-12-16,198.5800018310547,202.39999389648438,197.86000061035156,197.91000366210938,165.91879272460938,259543800
2014-12-17,198.44000244140625,202.33999633789062,198.2899932861328,201.7899932861328,169.17161560058594,253910100
2014-12-18,204.74000549316406,212.97000122070312,203.9199981689453,206.77999877929688,173.35499572753906,257633900
2014-12-19,206.42999267578125,207.3300018310547,205.61000061035156,206.52000427246094,174.09262084960938,245084600
2014-12-22,206.75,207.47000122070312,206.4600067138672,207.47000122070312,174.89340209960938,148318900
2014-12-23,208.1699981689453,208.22999572753906,207.39999389648438,207.75,175.12948608398438,122167900
2014-12-24,208.02000427246094,208.33999633789062,207.72000122070312,207.77000427246094,175.14634704589844,42963400
2014-12-26,208.30999755859375,208.85000610351562,208.25,208.44000244140625,175.71112060546875,57326700
2014-12-29,208.22000122070312,208.97000122070312,208.13999938964844,208.72000122070312,175.94715881347656,79643900
2014-12-30,208.2100067138672,208.3699951171875,207.50999450683594,207.60000610351562,175.0030517578125,73540800
2014-12-31,207.99000549316406,208.19000244140625,205.38999938964844,205.5399932861328,173.26649475097656,130333800
2015-01-02,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,173.1737518310547,121465900
2015-01-05,204.1699981689453,204.3699951171875,201.35000610351562,201.72000122070312,170.04632568359375,169632600
2015-01-06,202.08999633789062,202.72000122070312,198.86000061035156,199.82000732421875,168.44464111328125,209151400
2015-01-07,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,170.54367065429688,125346700
2015-01-08,204.00999450683594,206.16000366210938,203.99000549316406,205.89999389648438,173.56996154785156,147217800
2015-01-09,206.39999389648438,206.4199981689453,203.50999450683594,204.25,172.17904663085938,158567300
2015-01-12,204.41000366210938,204.60000610351562,201.9199981689453,202.64999389648438,170.83030700683594,144396100
2015-01-13,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,170.3497772216797,214553300
2015-01-14,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,169.3213348388672,192991100
2015-01-15,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,167.77027893066406,176613900
2015-01-16,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,169.9704132080078,211879600
2015-01-20,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,170.3329315185547,130991100
2015-01-21,201.5,203.66000366210938,200.94000244140625,203.0800018310547,171.19273376464844,122942700
2015-01-22,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,173.73858642578125,174356000
2015-01-23,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,172.78604125976562,117516800
2015-01-26,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,173.19061279296875,92009700
2015-01-27,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,170.9061279296875,134044600
2015-01-28,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,168.7144317626953,168514300
2015-01-29,200.3800048828125,202.3000030517578,198.67999267578125,201.99000549316406,170.27392578125,173585400
2015-01-30,200.57000732421875,202.1699981689453,199.1300048828125,199.4499969482422,168.13275146484375,197729700
2015-02-02,200.0500030517578,202.02999877929688,197.86000061035156,201.9199981689453,170.21485900878906,163107000
2015-02-03,203.0,204.85000610351562,202.5500030517578,204.83999633789062,172.67637634277344,124212900
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,172.01885986328125,134306700
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,173.75543212890625,97953200
